guide	tc_id	group	description	sub_steps	latest_verdict	latest_date	source_path	still_open	has_pass	finding_note	first_pass_date
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-H03	H — Request & Withdraw	Confirm Payout success	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-H04	H — Request & Withdraw	Request blocked when no method / unverified	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-H05	H — Request & Withdraw	Withdraw Now from Payout Settings hero	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-H06	H — Request & Withdraw	Admin minimum withdrawal blocks smaller payouts	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-H07	H — Request & Withdraw	Minimum withdrawal disabled when config = 0	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I01	I — SP Wallet Balance & Earn	SP Wallet hero balance + lifetime stats	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I02	I — SP Wallet Balance & Earn	Quick actions (Shop / Sell / History)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I03	I — SP Wallet Balance & Earn	How to Earn SP section + Learn More	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I04	I — SP Wallet Balance & Earn	SP expiration info + expiring-soon alert	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I05	I — SP Wallet Balance & Earn	Wallet warning banner by state (active/grace/expired)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I06	I — SP Wallet Balance & Earn	Free user SP wallet inactive state	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I07	I — SP Wallet Balance & Earn	"SP Wallet — ""Reserved in trades"" card"	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I08	I — SP Wallet Balance & Earn	"SP Wallet — ""Wallet Not Found"" error"	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-I09	I — SP Wallet Balance & Earn	SP Wallet — pending-release summary note	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-J01	J — SP Transaction History	SP History tabs (All / Earned / Spent)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-J02	J — SP Transaction History	Transaction rows — type icon, label, signed amount	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-J03	J — SP Transaction History	Empty state per tab	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-J04	J — SP Transaction History	Pull-to-refresh updates ledger	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-K01	K — Transaction / Billing History (Profile)	Transaction History list + status badges	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-K02	K — Transaction / Billing History (Profile)	Transaction History empty + error/retry	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-L01	L — Webhooks & Reconciliation	Renewal webhook updates billing history and member state	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-L02	L — Webhooks & Reconciliation	Payment-failed webhook moves subscription into retry / grace state	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-L03	L — Webhooks & Reconciliation	Invalid webhook signature is rejected with no duplicate state change	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-L04	L — Webhooks & Reconciliation	Duplicate webhook delivery is idempotent	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-L05	L — Webhooks & Reconciliation	Payout-status webhook updates seller payout history	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M01	M — Payment Methods (Card on File)	Payment Methods — loading state	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M02	M — Payment Methods (Card on File)	Empty state + Add Payment Method (Stripe sheet)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M03	M — Payment Methods (Card on File)	Saved-card display + security banner	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M04	M — Payment Methods (Card on File)	Update Payment Method	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M05	M — Payment Methods (Card on File)	Remove This Card (confirm + success)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M06	M — Payment Methods (Card on File)	Go Back	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-M07	M — Payment Methods (Card on File)	Backend contract — attach / detach / retryFailedPayment branches	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N01	N — Kids Club Join & Continue	JoinKidsClub value-prop + web CTA	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N02	N — Kids Club Join & Continue	JoinKidsClub web redirect (passitup.com)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N03	N — Kids Club Join & Continue	Route-alias reachability (JoinKidsClub vs deep-link-only aliases)	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N04	N — Kids Club Join & Continue	ContinueKidsClub active-subscription variant	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N05	N — Kids Club Join & Continue	ContinueKidsClub loading state	1							
SUBSCRIPTIONS-PAYOUTS-SPWALLET	SUB-TC-N06	N — Kids Club Join & Continue	ContinueKidsClub trial-ending urgency badge	1							
TRADE-FLOW-V2	TRD-TC-A01	A — Core Happy Paths	Cash Only: full happy path (buyer confirms)	1							
TRADE-FLOW-V2	TRD-TC-A02	A — Core Happy Paths	Accept SP: Use SP slider → seller accepts → buyer confirms	1							
TRADE-FLOW-V2	TRD-TC-A03	A — Core Happy Paths	Accept SP: Pay Cash (0 SP) — subscriber seller still earns SP	1							
TRADE-FLOW-V2	TRD-TC-A04	A — Core Happy Paths	Donate listing: [Claim] button, no charge	1							
TRADE-FLOW-V2	TRD-TC-B01	B — Offer Lifecycle	Seller declines offer	1							
TRADE-FLOW-V2	TRD-TC-B02	B — Offer Lifecycle	Offer expires (seller never responds) + seller ignore prompt	1							
TRADE-FLOW-V2	TRD-TC-B03	B — Offer Lifecycle	Multiple competing offers — sort order + auto-decline	1							
TRADE-FLOW-V2	TRD-TC-B04	B — Offer Lifecycle	Buyer cancels pending trade — no consequence level	1							
TRADE-FLOW-V2	TRD-TC-B05	B — Offer Lifecycle	Per-seller cap: max 3 pending offers per seller (2026-07-18)	1							
TRADE-FLOW-V2	TRD-TC-B05a	B — Offer Lifecycle	Per-seller cap: Buyer at 3 with Seller A can still submit to Seller B	1							
TRADE-FLOW-V2	TRD-TC-B05b	B — Offer Lifecycle	Per-seller cap: Blocked at 4th offer to same seller	1							
TRADE-FLOW-V2	TRD-TC-B05c	B — Offer Lifecycle	Per-seller cap: Bundle offer counts as 1 slot, not N	1							
TRADE-FLOW-V2	TRD-TC-B05d	B — Offer Lifecycle	Per-seller cap: Expired offer frees slot immediately	1							
TRADE-FLOW-V2	TRD-TC-B05e	B — Offer Lifecycle	Regression: No leftover global cap blocks buyer over old global limit	1							
TRADE-FLOW-V2	TRD-TC-B05f	B — Offer Lifecycle	Admin config: Change offer cap from 3 to 5 on Trade Timing page	1							
TRADE-FLOW-V2	TRD-TC-B05g	B — Offer Lifecycle	Admin config: Revert cap from 5 back to 3 (forward-looking only)	1							
TRADE-FLOW-V2	TRD-TC-B05h	B — Offer Lifecycle	Admin config: Validation — reject invalid values (0, 11)	1							
TRADE-FLOW-V2	TRD-TC-B05i	B — Offer Lifecycle	Mobile client: Config fetch failure — graceful degradation	1							
TRADE-FLOW-V2	TRD-TC-B05j	B — Offer Lifecycle	Regression: Per-seller scope + bundle=1 still hold after config change	1							
TRADE-FLOW-V2	TRD-TC-B06	B — Offer Lifecycle	Card declined at offer submission	1							
TRADE-FLOW-V2	TRD-TC-B07	B — Offer Lifecycle	Expired offer timeline — no message button	1							
TRADE-FLOW-V2	TRD-TC-B08	B — Offer Lifecycle	Chat frozen after trade is cancelled or completed	1							
TRADE-FLOW-V2	TRD-TC-B09	B — Offer Lifecycle	Chat remains active for in_progress trades	1							
TRADE-FLOW-V2	TRD-TC-B10	B — Offer Lifecycle	Replace Card path (saved card → new card)	1							
TRADE-FLOW-V2	TRD-TC-B11	B — Offer Lifecycle	Subscribe-upsell → JoinKidsClub	1							
TRADE-FLOW-V2	TRD-TC-B12	B — Offer Lifecycle	SP info tooltip (not wired — flag)	1							
TRADE-FLOW-V2	TRD-TC-B13	B — Offer Lifecycle	Duplicate-offer modal navigation (dead code — flag)	1							
TRADE-FLOW-V2	TRD-TC-C01	C — SP Behavior	SP reserved on offer submission	1							
TRADE-FLOW-V2	TRD-TC-C02	C — SP Behavior	SP restored to buyer on seller decline	1							
TRADE-FLOW-V2	TRD-TC-C03	C — SP Behavior	SP restored to buyer on offer expiry	1							
TRADE-FLOW-V2	TRD-TC-C04	C — SP Behavior	SP stays reserved when seller accepts	1							
TRADE-FLOW-V2	TRD-TC-C05	C — SP Behavior	SP released to seller at trade completion	1							
TRADE-FLOW-V2	TRD-TC-C06	C — SP Behavior	SP restored to buyer on seller cancel (in_progress)	1							
TRADE-FLOW-V2	TRD-TC-C07	C — SP Behavior	Free user sees locked Use SP button + upgrade modal	1							
TRADE-FLOW-V2	TRD-TC-C08	C — SP Behavior	SP slider capped at 50% of item price	1							
TRADE-FLOW-V2	TRD-TC-D01	D — Auto-Complete & Timers	Auto-complete when buyer never taps I Got It	1							
TRADE-FLOW-V2	TRD-TC-D02	D — Auto-Complete & Timers	Auto-complete skipped when dispute is open	1							
TRADE-FLOW-V2	TRD-TC-D03	D — Auto-Complete & Timers	Offer countdown pill color states	1							
TRADE-FLOW-V2	TRD-TC-D04	D — Auto-Complete & Timers	Auto-complete banner visible to buyer only	1							
TRADE-FLOW-V2	TRD-TC-D05	D — Auto-Complete & Timers	Post-meetup nudge after auto-complete	1							
TRADE-FLOW-V2	TRD-TC-D06	R2 — New Implementation	Pickup window drives the auto-complete deadline (R2 — configurable)	1							
TRADE-FLOW-V2	TRD-TC-E01	E — Dispute Flow	Buyer opens Report a Problem modal	1							
TRADE-FLOW-V2	TRD-TC-E02	E — Dispute Flow	Disputed trade does not auto-complete	1							
TRADE-FLOW-V2	TRD-TC-E03	E — Dispute Flow	Buyer UI during active dispute	1							
TRADE-FLOW-V2	TRD-TC-E04	E — Dispute Flow	Seller UI during active dispute	1							
TRADE-FLOW-V2	TRD-TC-E05	E — Dispute Flow	Admin resolves dispute → Complete	1							
TRADE-FLOW-V2	TRD-TC-E06	E — Dispute Flow	Admin resolves dispute → Refund	1							
TRADE-FLOW-V2	TRD-TC-E07	E — Dispute Flow	Trade Dispute — no reason (disabled submit)	1							
TRADE-FLOW-V2	TRD-TC-E08	E — Dispute Flow	Trade Dispute — reason selected (non-Other)	1							
TRADE-FLOW-V2	TRD-TC-E09	E — Dispute Flow	"Trade Dispute — ""Other"" + min-20 description"	1							
TRADE-FLOW-V2	TRD-TC-E10	E — Dispute Flow	Trade Dispute — submitting + confirm + success/error	1							
TRADE-FLOW-V2	TRD-TC-F01	F — Payout	Payout shown on completion (no dispute)	1							
TRADE-FLOW-V2	TRD-TC-F02	F — Payout	Payout held when dispute is open	1							
TRADE-FLOW-V2	TRD-TC-F03	F — Payout	Payout needs action when seller has no payout method	1							
TRADE-FLOW-V2	TRD-TC-G01	G — Notifications	Offer expiry reminders to seller	1							
TRADE-FLOW-V2	TRD-TC-G02	G — Notifications	Auto-complete reminders to buyer	1							
TRADE-FLOW-V2	TRD-TC-G03	G — Notifications	Notification throttle per trade	1							
TRADE-FLOW-V2	TRD-TC-G04	G — Notifications	Push notifications deep-link to correct screen	1							
TRADE-FLOW-V2	TRD-TC-G05	R2 — New Implementation	Pickup-window reminders to buyer (R2)	1							
TRADE-FLOW-V2	TRD-TC-H01	H — Completion CTAs	Free buyer sees subscription CTA	1							
TRADE-FLOW-V2	TRD-TC-H02	H — Completion CTAs	"Subscriber buyer used SP — ""You saved $X"""	1							
TRADE-FLOW-V2	TRD-TC-H03	H — Completion CTAs	Subscriber seller on Accept SP listing — SP pending notice	1							
TRADE-FLOW-V2	TRD-TC-H04	H — Completion CTAs	Subscriber seller on Cash Only listing — upsell	1							
TRADE-FLOW-V2	TRD-TC-H05	H — Completion CTAs	Subscription lifecycle — trial / paid / cancel regression	1							
TRADE-FLOW-V2	TRD-TC-I01	I — Safety UX	Safe meetup card on in_progress trade	1							
TRADE-FLOW-V2	TRD-TC-I02	I — Safety UX	Safe meetup card dismissible per trade	1							
TRADE-FLOW-V2	TRD-TC-I03	I — Safety UX	In-chat safety banner persistent	1							
TRADE-FLOW-V2	TRD-TC-I04	I — Safety UX	Pre-first-message safety modal once per listing	1							
TRADE-FLOW-V2	TRD-TC-I05	I — Safety UX	Chat quick-reply chips on in_progress trade	1							
TRADE-FLOW-V2	TRD-TC-I06	I — Safety UX	Liability disclaimer modal gates purchase (checkbox + Accept & Continue)	1							
TRADE-FLOW-V2	TRD-TC-I07	I — Safety UX	Disclaimer modal Cancel path — no trade created	1							
TRADE-FLOW-V2	TRD-TC-I08	I — Safety UX	Disclaimer modal ✕ close behaves like Cancel	1							
TRADE-FLOW-V2	TRD-TC-I09	I — Safety UX	Disclaimer checkbox resets to unchecked on reopen	1							
TRADE-FLOW-V2	TRD-TC-I10	I — Safety UX	Disclaimer modal loading state	1							
TRADE-FLOW-V2	TRD-TC-I11	I — Safety UX	Disclaimer modal not shown for non-trade actions	1							
TRADE-FLOW-V2	TRD-TC-J01	J — Seller Cancel Consequences	Seller cancels in_progress trade → Level 1	1							
TRADE-FLOW-V2	TRD-TC-J02	J — Seller Cancel Consequences	2nd post-acceptance cancel → Level 2	1							
TRADE-FLOW-V2	TRD-TC-J03	J — Seller Cancel Consequences	3rd post-acceptance cancel → Level 3	1							
TRADE-FLOW-V2	TRD-TC-J04	J — Seller Cancel Consequences	Seller cancel button only on in_progress	1							
TRADE-FLOW-V2	TRD-TC-J05	J — Seller Cancel Consequences	Seller cancel modal shows seller reasons only	1							
TRADE-FLOW-V2	TRD-TC-K01	K — Value Stack & Fees	Subscriber sees $0.99 fee + Sales Tax line in value stack	1							
TRADE-FLOW-V2	TRD-TC-K02	K — Value Stack & Fees	Non-subscriber sees $2.99 fee + Sales Tax line in value stack	1							
TRADE-FLOW-V2	TRD-TC-K03	K — Value Stack & Fees	SP discount row conditional on SP used	1							
TRADE-FLOW-V2	TRD-TC-K04	K — Value Stack & Fees	Bundle checkout — fee charged per item (admin toggle OFF)	1							
TRADE-FLOW-V2	TRD-TC-K05	K — Value Stack & Fees	Bundle checkout — one fee per bundle (admin toggle ON)	1							
TRADE-FLOW-V2	TRD-TC-K06	K — Value Stack & Fees	Bundle timeline — fee display matches charge mode	1							
TRADE-FLOW-V2	TRD-TC-K07	K — Value Stack & Fees	Admin partial refund — refund price only, keep fee	1							
TRADE-FLOW-V2	TRD-TC-K08	K — Value Stack & Fees	Admin partial refund — tax ledger partially refunded	1							
TRADE-FLOW-V2	TRD-TC-K09	K — Value Stack & Fees	Payments reconciliation page — charged vs refunded per trade	1							
TRADE-FLOW-V2	TRD-TC-K10	K — Value Stack & Fees	Server-side enforcement — one-fee-per-bundle with stale client	1							
TRADE-FLOW-V2	TRD-TC-K11	K — Value Stack & Fees	Seller fee = 5% × cash portion (SP trade)	1							
TRADE-FLOW-V2	TRD-TC-L01	L — Bundle Flows	Bundle banner on trade detail	1							
TRADE-FLOW-V2	TRD-TC-L02	L — Bundle Flows	Confirm All shortcut for bundle (buyer)	1							
TRADE-FLOW-V2	TRD-TC-L03	L — Bundle Flows	Bundle offer rows in Offers tab (seller)	1							
TRADE-FLOW-V2	TRD-TC-L04	L — Bundle Flows	Non-bundle offers render as single rows	1							
TRADE-FLOW-V2	TRD-TC-L05	L — Bundle Flows	In-progress bundles section in Buying tab	1							
TRADE-FLOW-V2	TRD-TC-L06	L — Bundle Flows	Bundle banner in Review Offer screen	1							
TRADE-FLOW-V2	TRD-TC-L07	L — Bundle Flows	Accept All N Items in Review Offer screen	1							
TRADE-FLOW-V2	TRD-TC-L08	L — Bundle Flows	Individual accept/decline alongside bundle siblings	1							
TRADE-FLOW-V2	TRD-TC-L09	L — Bundle Flows	**Bundle card in Your Offers (buyer)**	1							
TRADE-FLOW-V2	TRD-TC-L10	L — Bundle Flows	Bundle cancel prompt (buyer + seller)	1							
TRADE-FLOW-V2	TRD-TC-L11	L — Bundle Flows	Bundle checkout skips items already in an active trade — buyer notified, flow continues	1							
TRADE-FLOW-V2	TRD-TC-M01	M — Cart (End User)	Add first item → active cart created	1							
TRADE-FLOW-V2	TRD-TC-M02	M — Cart (End User)	Add second item from same seller	1							
TRADE-FLOW-V2	TRD-TC-M03	M — Cart (End User)	Add item from different seller → choice modal	1							
TRADE-FLOW-V2	TRD-TC-M04	M — Cart (End User)	Replace Cart option	1							
TRADE-FLOW-V2	TRD-TC-M05	M — Cart (End User)	Cannot add own item to cart	1							
TRADE-FLOW-V2	TRD-TC-M06	M — Cart (End User)	Cannot add unavailable / out-of-node item	1							
TRADE-FLOW-V2	TRD-TC-M07	M — Cart (End User)	Duplicate item prevented in same cart	1							
TRADE-FLOW-V2	TRD-TC-M08	M — Cart (End User)	Remove item from cart	1							
TRADE-FLOW-V2	TRD-TC-M09	M — Cart (End User)	Clear cart	1							
TRADE-FLOW-V2	TRD-TC-M10	M — Cart (End User)	Saved carts: max 3, LRU eviction, switch cart	1							
TRADE-FLOW-V2	TRD-TC-M11	M — Cart (End User)	Minimum cart value warning + checkout blocked	1							
TRADE-FLOW-V2	TRD-TC-M12	M — Cart (End User)	Max SP available shown per cart item (subscriber)	1							
TRADE-FLOW-V2	TRD-TC-M13	M — Cart (End User)	Realtime: item becomes unavailable while in cart	1							
TRADE-FLOW-V2	TRD-TC-M14	M — Cart (End User)	Favorites add / remove	1							
TRADE-FLOW-V2	TRD-TC-M15	M — Cart (End User)	Favorites screen: availability + empty state	1							
TRADE-FLOW-V2	TRD-TC-M16	M — Cart (End User)	Success toast appears and auto-dismisses on add-to-cart	1							
TRADE-FLOW-V2	TRD-TC-M17	M — Cart (End User)	Cart badge increments in sync with toast	1							
TRADE-FLOW-V2	TRD-TC-M18	M — Cart (End User)	"Toast copy uses ""Trade Basket"" terminology"	1							
TRADE-FLOW-V2	TRD-TC-M19	M — Cart (End User)	Home dashboard Favorites quick-action tile navigates to Favorites	1							
TRADE-FLOW-V2	TRD-TC-M20	M — Cart (End User)	Discover header heart icon navigates to Favorites	1							
TRADE-FLOW-V2	TRD-TC-N01	N — Cart (Admin)	Admin sets minimum cart value → reflects in app	1							
TRADE-FLOW-V2	TRD-TC-N02	N — Cart (Admin)	Admin minimum cart value validation	1							
TRADE-FLOW-V2	TRD-TC-N03	N — Cart (Admin)	Admin updates Minimum Listing Price on Config → Fees tab	1							
TRADE-FLOW-V2	TRD-TC-N04	N — Cart (Admin)	Seller cannot publish single-item listing below threshold	1							
TRADE-FLOW-V2	TRD-TC-N05	N — Cart (Admin)	Bulk: below-threshold items flagged, valid items publish	1							
TRADE-FLOW-V2	TRD-TC-N06	N — Cart (Admin)	Existing listing auto-paused when threshold raised above price	1							
TRADE-FLOW-V2	TRD-TC-N07	N — Cart (Admin)	Seller raises price to meet threshold → listing repurchasable	1							
TRADE-FLOW-V2	TRD-TC-N08	N — Cart (Admin)	Regression: single-item + bundle checkout at/above threshold	1							
TRADE-FLOW-V2	TRD-TC-N09	N — Cart (Admin)	Price adjustment modal displays correct copy and button text (single-item)	1							
TRADE-FLOW-V2	TRD-TC-N10	N — Cart (Admin)	"""Update Price"" dismisses modal and auto-scrolls + auto-focuses price field (single-item)"	1							
TRADE-FLOW-V2	TRD-TC-N11	N — Cart (Admin)	Price adjustment modal in edit listing flow (single-item edit)	1							
TRADE-FLOW-V2	TRD-TC-N12	N — Cart (Admin)	Bulk listing: per-item chip shows dynamic threshold in missing-required warning	1							
TRADE-FLOW-V2	TRD-TC-N13	N — Cart (Admin)	Bulk listing: publish failure shows clear error message for below-threshold items	1							
TRADE-FLOW-V2	TRD-TC-N14	N — Cart (Admin)	Regression: minimum-price validation still blocks publish in single-item and bulk flows	1							
TRADE-FLOW-V2	TRD-TC-N2	N2 — Idempotency & Audit (Cross-Cutting)	Retried offer submission → exactly 1 PaymentIntent / 1 trade / 1 SP reservation / 1 audit row	10							
TRADE-FLOW-V2	TRD-TC-O01	O — Tax (End User)	Sales tax shown in checkout/cart breakdown (0 SP)	1							
TRADE-FLOW-V2	TRD-TC-O02	O — Tax (End User)	Tax base stays on full item price as SP slider moves (offer + checkout)	1							
TRADE-FLOW-V2	TRD-TC-O03	O — Tax (End User)	Tax $0 when globally disabled	1							
TRADE-FLOW-V2	TRD-TC-O04	O — Tax (End User)	Tax $0 when node tax disabled	1							
TRADE-FLOW-V2	TRD-TC-O05	O — Tax (End User)	Tax-exempt user sees Tax Free badge	1							
TRADE-FLOW-V2	TRD-TC-O06	O — Tax (End User)	Transaction history shows tax details	1							
TRADE-FLOW-V2	TRD-TC-O07	O — Tax (End User)	Refund shows proportional tax refunded	1							
TRADE-FLOW-V2	TRD-TC-O08	O — Tax (End User)	Tax shown on trade timeline/detail for buyer only	1							
TRADE-FLOW-V2	TRD-TC-O1	O-1 — Tax Categories (Admin Config)	Admin creates a new tax rule for general_tangible_goods	17							
TRADE-FLOW-V2	TRD-TC-O2	O-2 — Tax Status Lifecycle	Single taxable item, no SP — offer is quoted/authorized, not collected	12							
TRADE-FLOW-V2	TRD-TC-O3	O-3 — Tax Refund & Reconciliation	"Buyer wording: ""Payment authorized"" before capture (Awaiting Seller)"	14							
TRADE-FLOW-V2	TRD-TC-P01	P — Tax (Admin)	Node tax rate config (view/edit, validation)	1							
TRADE-FLOW-V2	TRD-TC-P02	P — Tax (Admin)	Bulk tax update across nodes	1							
TRADE-FLOW-V2	TRD-TC-P03	P — Tax (Admin)	Tax rate change history / audit	1							
TRADE-FLOW-V2	TRD-TC-P04	P — Tax (Admin)	Global tax settings toggle + warning banner	1							
TRADE-FLOW-V2	TRD-TC-P05	P — Tax (Admin)	Tax reporting dashboard: summary + date presets	1							
TRADE-FLOW-V2	TRD-TC-P06	P — Tax (Admin)	Jurisdiction breakdown + 7 report types	1							
TRADE-FLOW-V2	TRD-TC-P07	P — Tax (Admin)	CSV export for filing	1							
TRADE-FLOW-V2	TRD-TC-P08	P — Tax (Admin)	Admin changes rate → new transactions use new rate	1							
TRADE-FLOW-V2	TRD-TC-Q01	Q — Reviews & Ratings	Review prompt ([Rate Seller] / [Rate Buyer]) on completion	1							
TRADE-FLOW-V2	TRD-TC-Q02	Q — Reviews & Ratings	Star rating required — submit blocked without rating	1							
TRADE-FLOW-V2	TRD-TC-Q03	Q — Reviews & Ratings	Comment optional, max 500 characters	1							
TRADE-FLOW-V2	TRD-TC-Q04	Q — Reviews & Ratings	Anonymous review hides reviewer identity	1							
TRADE-FLOW-V2	TRD-TC-Q05	Q — Reviews & Ratings	Skip review — no blocking, no re-prompt for same trade	1							
TRADE-FLOW-V2	TRD-TC-Q06	Q — Reviews & Ratings	Mutual review status shown on completed trade detail	1							
TRADE-FLOW-V2	TRD-TC-Q07	Q — Reviews & Ratings	Completed reviews visible on counterparty's profile	1							
TRADE-FLOW-V2	TRD-TC-Q08	Q — Reviews & Ratings	Average rating and total review count on user profile	1							
TRADE-FLOW-V2	TRD-TC-Q09	Q — Reviews & Ratings	Rating breakdown (5 → 1 stars) on profile	1							
TRADE-FLOW-V2	TRD-TC-Q10	Q — Reviews & Ratings	Edit review succeeds within 24h window	1							
TRADE-FLOW-V2	TRD-TC-Q11	Q — Reviews & Ratings	Edit blocked after 24h window	1							
TRADE-FLOW-V2	TRD-TC-Q12	Q — Reviews & Ratings	One review per trade — duplicate submission blocked	1							
TRADE-FLOW-V2	TRD-TC-Q13	Q — Reviews & Ratings	30-day same-counterparty cooldown enforced	1							
TRADE-FLOW-V2	TRD-TC-Q14	Q — Reviews & Ratings	24h post-completion cooldown — review locked	1							
TRADE-FLOW-V2	TRD-TC-Q15	Q — Reviews & Ratings	Flag a review (select reason)	1							
TRADE-FLOW-V2	TRD-TC-Q16	Q — Reviews & Ratings	Auto-hide review after 3+ reports	1							
TRADE-FLOW-V2	TRD-TC-Q17	Q — Reviews & Ratings	Cannot flag own review	1							
TRADE-FLOW-V2	TRD-TC-Q18	Q — Reviews & Ratings	Admin moderation queue — reported reviews with counts	1							
TRADE-FLOW-V2	TRD-TC-Q19	Q — Reviews & Ratings	Admin approves (unhides) a reported review	1							
TRADE-FLOW-V2	TRD-TC-Q20	Q — Reviews & Ratings	Admin deletes a reported review	1							
TRADE-FLOW-V2	TRD-TC-R01	R — Refund & Cancellation State Machine	Buyer cancels pending trade → cancelled, auth voided, SP restored	1							
TRADE-FLOW-V2	TRD-TC-R02	R — Refund & Cancellation State Machine	Seller declines pending offer → cancelled, SP restored	1							
TRADE-FLOW-V2	TRD-TC-R03	R — Refund & Cancellation State Machine	Offer expiry → auto-cancel + competing offers cancelled	1							
TRADE-FLOW-V2	TRD-TC-R04	R — Refund & Cancellation State Machine	Card declined at offer submission → no trade created	1							
TRADE-FLOW-V2	TRD-TC-R05	R — Refund & Cancellation State Machine	Seller cancels in_progress → refund + consequence level	1							
TRADE-FLOW-V2	TRD-TC-R06	R — Refund & Cancellation State Machine	Refund settlement breakdown (cash + proportional tax + fee)	1							
TRADE-FLOW-V2	TRD-TC-R07	T — Points Redemption (Bundle Checkout)	SP reversal on refund (reserved/transferred returned)	1							
TRADE-FLOW-V2	TRD-TC-R08	T — Points Redemption (Bundle Checkout)	Seller payout withheld / cancelled on refund	1							
TRADE-FLOW-V2	TRD-TC-R09	T — Points Redemption (Bundle Checkout)	Admin dispute resolve → Refund (full settlement)	1							
TRADE-FLOW-V2	TRD-TC-R10	T — Points Redemption (Bundle Checkout)	Admin dispute resolve → Complete (no refund)	1							
TRADE-FLOW-V2	TRD-TC-R11	T — Points Redemption (Bundle Checkout)	Refund / cancellation notifications to both parties	1							
TRADE-FLOW-V2	TRD-TC-R12	T — Points Redemption (Bundle Checkout)	Refund idempotency — no double refund	1							
TRADE-FLOW-V2	TRD-TC-R13	T — Points Redemption (Bundle Checkout)	Cancelled / refunded trade status + timeline	1							
TRADE-FLOW-V2	TRD-TC-S01	S — Seller Group & Bundle Discovery	Different-seller modal uses generic copy (no seller name leak)	1							
TRADE-FLOW-V2	TRD-TC-S02	S — Seller Group & Bundle Discovery	"""More from this seller"" icon appears only when 2+ approved listings"	1							
TRADE-FLOW-V2	TRD-TC-S03	S — Seller Group & Bundle Discovery	"""More from this seller"" icon hidden when seller has exactly 1 listing"	1							
TRADE-FLOW-V2	TRD-TC-S04	S — Seller Group & Bundle Discovery	"Tapping icon opens ""More from this seller"" page — no seller identity"	1							
TRADE-FLOW-V2	TRD-TC-S05	S — Seller Group & Bundle Discovery	Add to Cart from filtered seller page populates cart correctly	1							
TRADE-FLOW-V2	TRD-TC-S06	S — Seller Group & Bundle Discovery	"""Matches Your Cart"" indicator on filtered seller page"	1							
TRADE-FLOW-V2	TRD-TC-S07	S — Seller Group & Bundle Discovery	Bundle CTA appears on CartScreen with 2+ same-seller items	1							
TRADE-FLOW-V2	TRD-TC-S08	S — Seller Group & Bundle Discovery	Bundle CTA hidden with single item or empty cart	1							
TRADE-FLOW-V2	TRD-TC-S09	S — Seller Group & Bundle Discovery	Bundle CTA navigates to checkout in bundle mode	1							
TRADE-FLOW-V2	TRD-TC-S10	S — Seller Group & Bundle Discovery	"Bundle checkout shows ""Bundle Offer"" banner"	1							
